Theresa L.,Nicole paid,2378
Amaka G.,Inside,2378
Morayo A.,paid,2378
Esther S.,Tosin paid,2378
Jessica (Enugu),Nneka paid,2378
Justina J.,Don't close the door,2379
Lara D.,Amaka paid,2379
Ify M.,Chidinma paid,2379
Toyin (Zaria),olivia paid,2379
Damilola (London),olamide paid,2379
Blessing F.,App na hanging,2379
Mercy U.,welcome me,2379
Tosin K.,got the email,2379
Chinyere A.,Secured,2379
Bilkis (Gbagada),paid,2379
Chioma W.,Starting tonight,2379
Uju (Abuja),Try card,2379
Bunmi J.,Jennifer paid,2379
Rebecca (Kano),i'm in,2379
Helen C.,Phew,2379
Yetunde E.,blessing paid,2379
Uche (Chicago),Mercy paid,2379
Kafayat D.,Paid,2379
Damilola L.,Loading,2379
Rachel M.,i made it,2379
Tosin (Accra),Mary paid,2380
Wimi S.,Don't miss this,2380
Sarah (Nairobi),i'm in,2380
Folake M.,Phew,2380
Abosede V.,Paid,2380
Ufuoma I.,Done,2380
Doris U.,ada paid,2380
Ufuoma G.,I made it,2380
Elizabeth L.,best decision,2380
Bilkis I.,Chidinma paid,2380
Dammy H.,Amanda paid,2380
Tolu W.,Aisha paid,2380
Justina (Ibadan),Inside,2380
Shola J.,Ogechi paid,2380
Victoria K.,Login details sent,2380
Olivia (Zaria),inside,2380
Linda (Utako),Uche paid,2380
Chiwendu A.,I'm in,2380
Bosede (Oshodi),Ngozi paid,2380
Kemi (Abuja),Use USSD,2380
Sandra J.,Ngozi paid,2380
Omotola E.,kemi paid,2381
Veronica C.,Chioma paid,2381
Ijeoma (Apapa),kemi paid,2381
Titilayo A.,inside,2381
Onyinye F.,Joy paid,2381
Rosemary L.,bank please,2381
Teni L.,Rush,2381
Nse B.,Paid,2381
Sandra J.,I'm in,2381
Yani S.,Jennifer paid,2381
Fadekemi (Asaba),I see the courses,2381
Zainab I.,Taiwo paid,2381
Abigail O.,Ngozi paid,2381
Bosede W.,Don't disgrace me,2381
Chinyere (Garki),Chika paid,2381
Modupe J.,I'm in,2381
Ganiyat Y.,Joy paid,2381
Sarah N.,Amanda paid,2381
Funke W.,Last chance,2381
Elizabeth B.,Victoria paid,2381
Victoria P.,lola paid,2381
Chioma P.,yemi paid,2381
Ejiro T.,Spot secured,2381
Chinyere L.,binge watching,2381
Zainab Y.,Keep trying,2381
Grace I.,Modules are open,2381
Tosin L.,Hannah paid,2381
Bolalanle H.,Bukola paid,2381
Nafisat G.,Debit alert received,2381
Wendy H.,Done,2381
Victoria L.,Done,2381
Omowunmi D.,I'm in,2381
Tina E.,Login details sent,2382
Remi J.,Inside,2382
Tina U.,done,2382
Zarah F.,Happy mom,2382
Modupe (Akure),Sade paid,2382
Onyinye F.,Try card,2382
Shola P.,Amaka paid,2382
Wunmi W.,payment successful,2382
Vimi (Maitama),Jessica paid,2382
Zarah S.,use ussd,2382
Xara O.,Done,2382
Vivian (Kumasi),Rebecca paid,2382
Funke F.,jumoke paid,2382
Sade Y.,I see d courses,2382
Xara H.,paid,2382
Valerie J.,keep trying,2382
Chinyere P.,Folake paid,2382
Simi V.,i made it,2382
Peace Y.,taiwo paid,2382
Hannah W.,app is hanging,2382
Wimi D.,Secured,2382
Rosemary L.,Chidinma paid,2382
Eniola G.,Happy mom,2382
Idara B.,Jumoke paid,2382
Chika E.,Grace paid,2382
Loveth U.,Best decision,2382
Yinka G.,Inside,2382
Zainab I.,Taiwo paid,2383
Omowunmi D.,I'm in,2383
Gloria H.,paid,2383
Hadiza (Dallas),nicole paid,2383
Hauwa F.,Joy paid,2383
Mimi Y.,rush,2383
Valerie L.,secured,2383
Soso F.,Uche paid,2383
Aderonke (Kumasi),Fire on the mountain,2383
Kudirat (Nyanya),done,2383
Beatrice H.,Taiwo paid,2383
Kemi (Johannesburg),I'm in,2383
Martha E.,ngozi paid,2383
Rebecca F.,Try transfer,2383
Lara T.,Grace paid,2383
Florence W.,Use USSD,2383
Maryam Y.,try card,2383
Halima A.,Amaka paid,2383
Valerie F.,Folake paid,2383
Ify (Owerri),app is hanging,2383
Nicole I.,ngozi paid,2383
Ufuoma G.,Bank please,2383
Doris L.,Binge watching,2383
Tina (Dallas),spot secured,2383
Kehinde A.,Mary paid,2383
Modupe J.,I'm in,2384
Hannah P.,grace paid,2384
Raliat E.,peace paid,2384
Wimi Y.,grace paid,2384
Zarah (Magodo),Rush,2384
Hannah W.,Done,2384
Tosin (Ibadan),olivia paid,2384
Veronica D.,Hold the door,2384
Nike M.,hannah paid,2384
Sade S.,jessica paid,2384
Uzo (Ilorin),Bisi paid,2384
Morayo O.,Paid,2384
Chika (Kumasi),Chika paid,2384
Fadekemi (Osogbo),Paid,2384
Paulina F.,Use USSD,2384
Ngozi J.,Chioma paid,2384
Mary (Onitsha),It will finish o,2384
Folake Y.,Paid,2384
Helen U.,Done,2384
Nkechi G.,Success,2384
Zarah (Atlanta),Done,2384
Yewande (Dublin),Ada paid,2384
Zarah S.,use ussd,2385
Hannah W.,app is hanging,2385
Ifeoma H.,Aisha paid,2385
Favour K.,Best decision,2385
Ify (Owerri),amanda paid,2385
Titilayo L.,Damilola paid,2385
Amanda L.,Done,2385
Bisi B.,Inside,2385
Mojisola N.,funke paid,2385
Yani N.,Done,2385
Kudirat O.,keep trying,2385
Amaka M.,Rebecca paid,2385
Ngozi Y.,keep trying,2385
Juliet (Birmingham),precious paid,2385
Ganiyat G.,nicole paid,2385
Halima A.,Amaka paid,2386
Uzo (Ilorin),Bisi paid,2386
Oluwaseun O.,Ify paid,2386
Philomena F.,done,2386
Martha S.,It will finish o,2386
Bolalanle I.,Paid,2386
Kehinde J.,Zainab paid,2386
Theresa R.,sade paid,2386
Veronica B.,Mary paid,2386
Busola W.,Sade paid,2386
Halima T.,don't disgrace me,2386
Queen (Epe),Paid,2386
Simi U.,Mercy paid,2386
Folashade C.,toyin paid,2386
Yinka W.,sade paid,2386
Titilayo (Lugbe),don't disgrace me,2386
Remi I.,Try transfer,2386
Ashley N.,Money has left,2386
Titi Y.,Done,2386
Gladys M.,24 seats,2386
Valerie N.,bank please,2386
Linda E.,don't disgrace me,2386
Jessica C.,chioma paid,2386
Loveth N.,ogechi paid,2386
Theresa (Toronto),i made it,2386
Oluwaseun (Ikeja),Done,2386
Bukola (Wuse 2),Don't close the door,2386
Kehinde J.,Zainab paid,2387
Abigail E.,Try transfer,2387
Vivian (Osogbo),I'm in,2387
Justina W.,Happy mom,2387
Esther U.,dashboard is beautiful,2387
Yetunde I.,starting tonight,2387
Deborah R.,welcome me,2387
Onyinye N.,Welcome me,2387
Ibiwari U.,Toyin paid,2387
Lisa U.,Temi paid,2387
Tiwa (Nyanya),victoria paid,2387
Yani N.,Done,2388
Simi U.,Mercy paid,2388
Wimi N.,Paid,2388
Tiwa F.,Payment successful,2388
Yinka G.,ada paid,2388
Hauwa L.,Modules are open,2388
Damilola H.,hold the door,2388
Victoria M.,Ashley paid,2388
Abigail S.,Yemi paid,2388
Tolulope T.,don't close the door,2388
Prisca O.,i'm in,2388
Nini K.,ladies let's go,2388
Abigail R.,Elizabeth paid,2388
Martha B.,simi paid,2388
Chiwendu N.,I see the courses,2388
Abigail K.,Precious paid,2388
Titilayo D.,nneka paid,2388
Shola (Houston),Ngozi paid,2388
Waje G.,taiwo paid,2388
Lola B.,Joy paid,2388
Raliat O.,Email received,2388
Patience (Wuse 2),Hope paid,2388
Nneoma S.,successful,2388
Yewande E.,use ussd,2388
Fadekemi M.,paid,2388
Blessing (Festac),Peace paid,2388
Nse I.,Yemi paid,2388
Abigail K.,Precious paid,2389
Ezinne V.,Welcome to the family,2389
Titilayo C.,Damilola paid,2389
Oluwaseun P.,paid,2389
Tolu O.,Best decision,2389
Remi W.,Done,2389
Bolalanle V.,keep trying,2389
Miriam L.,Rachel paid,2389
Abosede N.,Esther paid,2389
Philomena W.,App is hanging,2389
Ogechi O.,hope paid,2389
Uche (Gbagada),Paid,2389
Kehinde (Calabar),24 seats,2389
Lilian U.,Hold the door,2389
Ogechi W.,Yemi paid,2389
Grace G.,Chioma paid,2389
Favour J.,Yemi paid,2389
Mojisola C.,Bisi paid,2389
Josephine S.,It will finish o,2389
Wuraola F.,i am logging in,2389
Hauwa D.,Paid,2389
Oluwaseun H.,Last chance,2389
Lisa U.,Temi paid,2390
Abigail R.,Elizabeth paid,2390
Oluwaseun P.,paid,2390
Grace G.,Chioma paid,2390
Zainab F.,ngozi paid,2390
Ezinne O.,It will finish o,2390
Patience (Lekki),aisha paid,2390
Folashade D.,paid,2390
Rebecca O.,Jumoke paid,2390
Ibiwari C.,welcome to the family,2390
Favour H.,spot secured,2390
Folashade G.,modules are open,2390
Esther (Warri),Nneka paid,2390
Hannah (Kubwa),Email received,2390
Ejiro J.,hold the door,2390
Zara F.,Elizabeth paid,2390
Victoria (Maitama),paid,2390
Helen N.,Amaka paid,2390
Rita A.,Yemi paid,2390
Bukola L.,Yemi paid,2390
Fatima S.,Inside,2390
Chiamaka H.,Phew,2390
Ngozi (Oshodi),Binge watching,2390
Hannah K.,Hope paid,2390
Favour L.,starting tonight,2390
Faith (Dubai),Hannah paid,2390
Gloria W.,Tosin paid,2390
Zuwaira U.,I made it,2390
Raliat I.,Transaction successful,2390
Rita B.,Done,2390
Blessing (Festac),Peace paid,2391
Oluwaseun H.,Last chance,2391
Remi D.,miriam paid,2391
Philomena T.,titilayo paid,2391
Ify T.,Sade paid,2391
Morayo Y.,im in,2391
Wuraola N.,Fire on d mountain,2391
Zainab G.,bola paid,2391
Ifeoma E.,done,2391
Fatima (Dubai),Thank God,2391
Yemisi J.,spot secured,2391
Kemi K.,Grace paid,2391
Onyinye (Ikorodu),aisha paid,2391
Tosin R.,Elizabeth paid,2391
Sandra T.,nneka paid,2391
Fatima C.,Last chance,2391
Chinyere A.,Damilola paid,2391
Grace N.,See u inside,2391
Eniola H.,Done,2391
Esther R.,folake paid,2391
Josephine J.,nneka paid,2391
Zuwaira U.,I made it,2392
Yinka I.,Peace paid,2392
Ada C.,Zainab paid,2392
Zainab (Asokoro),damilola paid,2392
Winifred (Apapa),no regrets,2392
Chika M.,Don't close the door,2392
Bosede J.,Tosin paid,2392
Damilola W.,Ashley paid,2392
Yemisi (Warri),uche paid,2392
Gladys E.,megan paid,2392
Ijeoma P.,Lisa paid,2392
Onyinye L.,ada paid,2392
Amaka (Lugbe),Don't close the door,2392
Nafisat O.,login details sent,2392
Halima V.,Peace paid,2392
Ene A.,Inside,2392
Modupe S.,Ogechi paid,2392
Victoria K.,Jumoke paid,2392
Tina A.,joy paid,2392
Miriam M.,I am logging in,2392
Wunmi L.,Hope paid,2392
Toyin J.,Binge watching,2392
Hauwa S.,Toyin paid,2392
Favour L.,starting tonight,2393
Chinyere C.,Debit alert received,2393
Tiwa F.,Zainab paid,2393
Maryam C.,olivia paid,2393
Titilayo U.,Titilayo paid,2393
Tolulope L.,tosin paid,2393
Dammy E.,Chioma paid,2393
Zainab O.,Ijeoma paid,2393
Lilian M.,Bisi paid,2393
Queen A.,amanda paid,2393
Simi F.,loading,2393
Ugomma I.,Login details sent,2393
Seyi (Dublin),Faith paid,2393
Chika O.,Seat taken,2393
Aisha G.,joy paid,2393
Olamide (London),Victoria paid,2393
Chidinma D.,I am logging in,2393
Nkechi V.,Seat taken,2393
Titi (Atlanta),i see d courses,2393
Nkechi E.,Paid,2393
Jennifer A.,Paid,2393
Chioma B.,Inside,2393
Jumai (Isolo),Happy mom,2393
Sarah A.,im in,2393
Wimi B.,Ada paid,2393
Olamide S.,Last chance,2393
Oluwaseun G.,Grace paid,2394
Zara H.,Run o,2394
Zarah S.,app is hanging,2394
Nafisat V.,jennifer paid,2394
Folashade (Owerri),Mary paid,2394
Vimi S.,ashley paid,2394
Amanda T.,Rebecca paid,2394
Hadiza (Badagry),fire on the mountain,2394
Precious P.,sade paid,2394
Uche D.,Bukola paid,2394
Tolulope L.,Done,2394
Funke G.,Paid,2394
Ada K.,Megan paid,2394
Folashade (Owerri),Mary paid,2395
Simi M.,Paid,2395
Bola (Jabi),Temi paid,2395
Titilayo Y.,paid,2395
Lara (Mushin),starting tonight,2395
Yetunde C.,seat taken,2395
Lara H.,Inside,2395
Jumai (Nyanya),sade paid,2395
Damilola L.,Don't close the door,2395
Nse (Garki),Zainab paid,2395
Peace V.,Sade paid,2395
Tosin H.,Got the email,2395
Ashley U.,peace paid,2395
Kikelomo I.,only 24?,2395
Jumoke U.,secured,2395
Lilian M.,Bisi paid,2396
Yinka D.,Happy mom,2396
Bukola C.,Success,2396
Kiki N.,24 seats,2396
Morayo T.,Peace paid,2396
Yemi J.,Ezinne paid,2396
Hope K.,modupe paid,2396
Ufuoma (Apapa),Paid,2396
Omowunmi N.,success,2396
Remi O.,I see d courses,2396
Ashley I.,Bank abeg,2396
Lolo V.,thank god,2396
Taiwo E.,Email received,2396
Linda N.,Im in,2396
Halima G.,Paid,2396
Remi Y.,I'm in,2396
Eniola P.,Uche paid,2396
Patience P.,Zainab paid,2397
Favour A.,spinning,2397
Remi M.,transaction successful,2397
Fatima A.,Yemi paid,2397
Fadekemi B.,rush,2397
Martha C.,Chioma paid,2397
Kudirat (Lokogoma),Ezinne paid,2397
Ashley N.,keep trying,2397
Sandra F.,spot secured,2397
Zara W.,Chioma paid,2397
Tina L.,hope paid,2397
Eniola O.,I see the courses,2397
Ify M.,sarah paid,2397
Amaka C.,done,2397
Ugomma E.,seat taken,2397
Yinka G.,Elizabeth paid,2397
Kikelomo B.,Lisa paid,2397
Raliat H.,Funke paid,2397
Nini A.,blessing paid,2397
Halima (Garki),paid,2397
Temi (Ikorodu),bukola paid,2397
Vivian W.,See you inside,2397
Martha C.,Chioma paid,2398
Chinyere I.,Try transfer,2398
Bilkis H.,i am logging in,2398
Olamide O.,Rachel paid,2398
Mimi U.,rush,2398
Lisa R.,Joy paid,2398
Onyinye T.,Email received,2398
Ijeoma Y.,precious paid,2398
Toke U.,done,2398
Halima (Ibadan),Phew,2398
Juliet (Ilorin),Chika paid,2398
Omotola S.,Inside,2398
Rachel (Maitama),Paid,2398
Seyi W.,done,2398
Victoria (Atlanta),uche paid,2398
Hadiza V.,Ify paid,2398
Lilian J.,I am logging in,2398
Ashley K.,Jessica paid,2398
Zainab E.,Keep trying,2398
Miriam P.,paid,2398
Victoria (Jos),last chance,2398
Rachel (Port Harcourt),Payment successful,2398
Loveth E.,ngozi paid,2398
Sade M.,Ngozi paid,2398
Ashley W.,Miriam paid,2398
Maryam W.,email received,2398
Uche (Dublin),inside,2398
Ifeoma N.,ify paid,2398
Gloria D.,Uche paid,2398
Mojisola (Asaba),Nicole paid,2398
Ashley W.,Miriam paid,2399
Vivian H.,Done,2399
Linda I.,see u inside,2399
Grace E.,Megan paid,2399
Helen (Nyanya),Done,2399
Gladys G.,This na better,2399
Omowunmi C.,Funke paid,2399
Kiki V.,Done,2399
Folashade Y.,Spinning,2399
Amanda E.,Happy mom,2399
Tiwa L.,Megan paid,2399
Ezinne V.,Kehinde paid,2400
Tolulope (Enugu),ada paid,2400
Philomena G.,fatima paid,2400
Kafayat E.,i'm in,2400
Zuwaira R.,Login details sent,2400
Iyabo (Nairobi),Zainab paid,2400
Pelu J.,Rachel paid,2400
Fatima O.,i am logging in,2400
Favour R.,Loading,2400
Faith J.,chika paid,2400
Winifred Y.,Hold the door,2400
Mercy K.,Secured,2400
Mimi H.,Done,2400
Titi V.,funke paid,2400
Bukola O.,Rebecca paid,2400
Chidinma M.,amanda paid,2400
Juliet C.,Happy mom,2400
Jumoke G.,loading,2400
Nafisat U.,Ogechi paid,2400
Philomena R.,app is hanging,2400
Jennifer O.,money has left,2400
Gladys C.,Olamide paid,2400
Oluwaseun R.,I made it,2400
Peace D.,Paid,2400
Jumai (Epe),I made it,2400
Shola H.,Netflix can wait,2400
Favour (Warri),faith paid,2400
Martha K.,rush,2400
Nini F.,Chidinma paid,2400
Damilola H.,Ogechi paid,2400
Linda I.,see u inside,2401
Halima M.,Hold the door,2401
Peace (Mushin),Rush,2401
Veronica P.,done,2401
Mojisola O.,amanda paid,2401
Remi O.,Done,2401
Comfort (Ibadan),Ify paid,2401
Victoria W.,use ussd,2401
Adetola T.,Hope paid,2401
Victoria J.,Inside,2401
Rebecca M.,ada paid,2401
Idara P.,Funke paid,2401
Tiwa S.,Yemi paid,2401
Omawumi F.,it will finish o,2401
Elizabeth P.,Titilayo paid,2401
Gloria P.,Amanda paid,2401
Paulina D.,Don't close the door,2401
Ugomma Y.,elizabeth paid,2401
Kafayat F.,App is hanging,2401
Yemi A.,It will finish o,2401
Lilian B.,Precious paid,2401
Raliat (Accra),Grace paid,2401
Hadiza C.,Paid,2401
Uju Y.,don't miss this,2401
Kudirat T.,chika paid,2401
Zainab T.,App is hanging,2402
Yinka K.,done,2402
Joy C.,Netflix can wait,2402
Fadekemi M.,money has left,2402
Bukola (Calabar),Loading,2402
Busola E.,lisa paid,2402
Chiamaka M.,elizabeth paid,2402
Hope C.,chika paid,2402
Chika T.,ngozi paid,2402
Onyinye O.,Mercy paid,2402
Nkechi (Apapa),Amanda paid,2402
Mimi R.,Aisha paid,2402
Comfort E.,Got the email,2402
Peace (Maryland),App is hanging,2402
Hannah C.,this is better,2402
Omawumi H.,Ladies let's go,2402
Martha K.,Elizabeth paid,2402
Tolulope (Enugu),ada paid,2403
Faith U.,I'm in,2403
Bunmi L.,binge watching,2403
Taiwo H.,got the email,2403
Paulina L.,money has left,2403
Teni A.,Ashley paid,2403
Dammy B.,Fire on the mountain,2403
Yemi (Oshodi),i'm in,2403
Hadiza D.,Binge watching,2403
Juliet S.,jessica paid,2403
Kiki A.,success,2403
Bola L.,Faith paid,2403
Ogechi R.,Paid,2403
Tolulope (Port Harcourt),Jennifer paid,2403
Kemi (Abeokuta),done,2403
Sade J.,ify paid,2403
Bunmi (Abuja),See you inside,2403
Mojisola O.,ladies let's go,2404
Titilayo W.,Ashley paid,2404
Omotola O.,Esther paid,2404
Sandra C.,Bukola paid,2404
Kemi K.,it will finish o,2404
Ene R.,hannah paid,2404
Dammy K.,Inside,2404
Lola D.,Modupe paid,2404
Modupe B.,thank god,2404
Kehinde (Gbagada),Loading,2404
Folake J.,Temi paid,2404
Kiki M.,done,2404
Lolo D.,I made it,2404
Tina L.,Miriam paid,2404
Beatrice H.,I am logging in,2404
Vimi Y.,Binge watching,2404
Pelu T.,don't disgrace me,2404
Kikelomo (Abeokuta),done,2404
Mojisola S.,Bola paid,2404
Xara N.,I am logging in,2404
Shola D.,Done,2404
Esther Y.,Taiwo paid,2404
Olamide L.,Amanda paid,2404
Yinka (Osogbo),Welcome to the family,2404
Mojisola W.,Mary paid,2404
Bisi G.,Starting tonight,2404
Joy A.,faith paid,2404
Bunmi G.,hannah paid,2404
Omawumi K.,Secured,2404
Teni A.,Ashley paid,2405
Kiki A.,success,2405
Idara B.,24 seats,2405
Megan (Kumasi),Secured,2405
Tolu V.,This is better,2405
Sade Y.,Bank please,2405
Omawumi B.,done,2405
Hope T.,faith paid,2405
Martha (Uyo),chidinma paid,2405
Helen W.,Successful,2405
Precious H.,sarah paid,2405
Chiamaka U.,Chioma paid,2405
Esther (Calabar),try transfer,2405
Megan V.,Ngozi paid,2405
Yani D.,Damilola paid,2405
Ifeoma H.,Mercy paid,2405
Pelu U.,taiwo paid,2405
Helen (Sokoto),bank please,2405
Uche V.,jessica paid,2405
Xara (Calabar),Bukola paid,2405
Nini D.,ijeoma paid,2405
Stella (Wuse),hold the door,2405
Efe D.,Esther paid,2405
Kiki D.,Amaka paid,2405
Ashley K.,mary paid,2405
Dammy H.,paid,2405
Kemi S.,Done,2405
Florence L.,I'm in,2405
Esther P.,Jumoke paid,2405
Stella V.,Bola paid,2405
Ejiro (Ikorodu),done,2405
Folashade (Ibadan),Money has left,2405
Stella (Wuse),hold the door,2406
Nneoma H.,Olamide paid,2406
Nneoma C.,Chioma paid,2406
Remi Y.,Thank God,2406
Miriam H.,Rachel paid,2406
Kehinde K.,24 seats,2406
Nneoma V.,nneka paid,2406
Ene T.,modules are open,2406
Doris L.,Kemi paid,2406
Victoria V.,Money has left,2406
Mimi T.,Phew,2406
Aisha N.,Network na slow,2406
Nneoma W.,I see the courses,2406
Fadekemi (Maitama),ogechi paid,2406
Sade M.,It will finish o,2406
Miriam H.,funke paid,2406
Juliet H.,Zainab paid,2406
Gloria (Jabi),don't miss this,2406
Ify R.,I am logging in,2406
Efe F.,Ify paid,2406
Oluwaseun H.,i'm in,2406
Toke W.,Done,2406
Raliat V.,grace paid,2406
Maryam U.,mercy paid,2406
Xara N.,I am logging in,2407
Omawumi K.,Secured,2407
Esther (Calabar),try transfer,2407
Omotola O.,done,2407
Ijeoma L.,inside,2407
Nafisat D.,debit alert received,2407
Rita (Chicago),Inside,2407
Fadekemi J.,Dashboard is beautiful,2407
Folashade D.,try transfer,2407
Bunmi (Surulere),netflix can wait,2407
Vimi U.,Ijeoma paid,2407
Tolulope A.,Lisa paid,2407
Lolo J.,only 24?,2407
Bisi S.,Ify paid,2407
Kudirat U.,done,2407
Funke K.,Processing,2407
Doris C.,inside,2407
Wendy (Manchester),keep trying,2407
Zainab T.,Sarah paid,2407
Zarah L.,bisi paid,2407
Folake R.,Thank God,2407
Waje V.,Done,2407
Peace W.,Victoria paid,2407
Josephine Y.,Got d email,2407
Abigail H.,Starting tonight,2407
Ganiyat V.,Paid,2407
Damilola S.,last chance,2407
Busola I.,Esther paid,2407
Stella V.,Bola paid,2408
Abigail H.,Starting tonight,2408
Deborah T.,got d email,2408
Kafayat W.,Fatima paid,2408
Ify I.,This is better,2408
Gloria (Gbagada),Paid,2408
Ejiro (Akure),Rush,2408
Halima F.,Best decision,2408
Damilola H.,chioma paid,2408
Comfort Y.,Spinning,2408
Grace J.,Chika paid,2408
Wuraola (Jos),Paid,2408
Ngozi R.,Damilola paid,2408
Blessing E.,Faith paid,2408
Ogechi K.,done,2408
Esther O.,Sarah paid,2408
Peace W.,Bisi paid,2408
Rosemary W.,Modules are open,2408
Uzo M.,Tosin paid,2408
Yemi B.,Titilayo paid,2408
Remi (Osogbo),Peace paid,2408
Folashade (Ogudu),netflix can wait,2408
Tiwa I.,ngozi paid,2408
Joy C.,blessing paid,2408
Theresa O.,Got the email,2408
Fadekemi J.,Dashboard is beautiful,2409
Folashade D.,try transfer,2409
Mimi K.,Secured,2409
Ify O.,Welcome 2 d family,2409
Paulina H.,blessing paid,2409
Folashade S.,welcome 2 the family,2409
Simi T.,Mercy paid,2409
Taiwo E.,Paid,2409
Wuraola (Asaba),Secured,2409
Megan D.,Paid,2409
Sandra W.,Inside,2409
Remi J.,Got the email,2409
Yemisi E.,Rachel paid,2409
Wunmi N.,Paid,2410
Rosemary (Ikorodu),Try card,2410
Ibiwari L.,Precious paid,2410
Gladys D.,i made it,2410
Vivian J.,Kemi paid,2410
Martha J.,last chance,2410
Uche W.,inside,2410
Ufuoma G.,starting tonight,2410
Fatima (Surulere),Ezinne paid,2410
Faith A.,Run o,2410
Veronica W.,Don't disgrace me,2410
Martha B.,Joy paid,2410
Kudirat K.,Peace paid,2410
Zara F.,Paid,2410
Rebecca L.,Done,2410
Zuwaira (Kano),Processing,2410
Chinyere A.,Bank please,2410
Josephine L.,Done,2410
Ogechi D.,I'm in,2410
Justina (Gbagada),olamide paid,2410
Nini T.,Blessing paid,2410
Yewande (London),uche paid,2410
Winifred S.,Yemi paid,2410
Hauwa D.,24 seats,2410
Teni (Lokogoma),Chidinma paid,2410
Nafisat G.,Ezinne paid,2410
Uzo M.,Tosin paid,2411
Vivian J.,Kemi paid,2411
Nafisat G.,Ezinne paid,2411
Nicole K.,victoria paid,2411
Ada G.,hold the door,2411
Prisca (Atlanta),yemi paid,2411
Olamide J.,Bank please,2411
Morayo (Enugu),chika paid,2411
Yinka Y.,Jennifer paid,2411
Bilkis (Ibadan),Damilola paid,2411
Helen R.,spinning,2411
Chidinma B.,Sade paid,2411
Remi O.,sade paid,2411
Mojisola O.,I'm in,2412
Chiamaka (Johannesburg),amanda paid,2412
Folake B.,Damilola paid,2412
Chiwendu E.,Binge watching,2412
Mercy (Asaba),Toyin paid,2412
Nkechi D.,Modupe paid,2412
Lisa O.,Ijeoma paid,2412
Kehinde R.,Done,2412
Grace H.,network is slow,2412
Linda J.,try card,2412
Sarah S.,bisi paid,2412
Lara H.,Sade paid,2412
Nafisat K.,Esther paid,2412
Vivian D.,Fire on the mountain,2412
Elizabeth V.,Modupe paid,2412
Tiwa D.,Login details sent,2412
Rebecca H.,Inside,2412
Victoria (Enugu),Chidinma paid,2412
Bunmi F.,Debit alert received,2412
Efe D.,Got d email,2412
Lara I.,im in,2412
Zara (Lokogoma),Try card,2412
Yetunde P.,Jumoke paid,2413
Lisa (Osogbo),blessing paid,2413
Peace K.,Jennifer paid,2413
Olivia Y.,Done,2413
Faith W.,Secured,2413
Tiwa C.,inside,2413
Nneoma C.,Don't miss this,2413
Mercy C.,done,2413
Nicole M.,Tosin paid,2413
Pelu (Nyanya),Login details sent,2413
Lara E.,Try transfer,2413
Victoria F.,network is slow,2413
Abosede E.,Modupe paid,2413
Dammy Y.,simi paid,2413
Mimi P.,Paid,2413
Yemisi H.,Bola paid,2413
Uju (Atlanta),Chidinma paid,2413
Tiwa O.,yemi paid,2413
Gladys O.,Email received,2413
Bosede (Dallas),Done,2413
Aisha G.,faith paid,2413
Prisca D.,Run o,2413
Martha (Dubai),elizabeth paid,2413
Zainab V.,Faith paid,2413
Lola E.,Got the email,2413
Wimi N.,Megan paid,2413
Idara G.,Loading,2413
Florence F.,Don't close d door,2413
Abosede G.,Try transfer,2413
Mojisola H.,Only 24?,2414
Chinyere A.,Binge watching,2414
Nneoma A.,Kehinde paid,2414
Zarah (Toronto),no regrets,2414
Uzo (Ikeja),Jessica paid,2414
Rosemary F.,modules are open,2414
Stella M.,Bukola paid,2414
Ogechi I.,Damilola paid,2414
Teni R.,done,2414
Aisha B.,Done,2414
Tosin (Asaba),Paid,2414
Chioma I.,Mercy paid,2414
Jessica K.,Rachel paid,2414
Yemi C.,Phew,2414
Lisa (Uyo),lola paid,2414
Tina T.,Kehinde paid,2414
Lisa A.,Done,2414
Waje (Jabi),tosin paid,2414
Rosemary O.,blessing paid,2414
Deborah W.,titilayo paid,2414
Kudirat C.,Ogechi paid,2414
Morayo F.,i am logging in,2414
Chiwendu A.,Joy paid,2414
Tosin T.,ezinne paid,2414
Ngozi E.,Ezinne paid,2414
Uche K.,Done,2414
Mercy C.,done,2415
Maryam S.,Paid,2415
Precious U.,Precious paid,2415
Lolo O.,Last chance,2415
Mojisola (Maitama),Simi paid,2415
Toyin H.,Processing,2415
Mercy (Ilorin),don't close the door,2415
Zarah E.,megan paid,2415
Ganiyat M.,Dashboard is beautiful,2415
Kiki G.,Got the email,2415
Yetunde K.,Sade paid,2415
Damilola U.,Zainab paid,2415
Adetola F.,modupe paid,2415
Nicole B.,Ngozi paid,2415
Prisca (Jos),dashboard is beautiful,2415
Jessica D.,Modules are open,2415
Simi B.,modules are open,2415
Olivia Y.,Done,2416
Kudirat (Wuse 2),Use USSD,2416
Jumoke U.,done,2416
Amanda (Epe),Done,2416
Folashade N.,Jennifer paid,2416
Vimi Y.,Seat taken,2416
Doris I.,Megan paid,2416
Pelu (Sokoto),Done,2416
Idara W.,Bisi paid,2416
Zainab M.,rush,2416
Wunmi H.,Done,2416
Soso F.,Precious paid,2416
Omowunmi (Dallas),debit alert received,2416
Rosemary B.,Olivia paid,2416
Chioma C.,Paid,2416
Lilian J.,Bola paid,2416
Lolo A.,Success,2416
Chioma P.,Rush,2416
Ezinne R.,Welcome to the family,2416
Wuraola D.,See u inside,2416
Waje W.,this is better,2416
Mary W.,Ngozi paid,2416
